ward_id,ward_tikicode,ward_name,district_id,district_tikicode,district_name,region_id,region_tikicode,region_name
10745,VN070001002,Xã Bình Nhân,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10746,VN070001003,Xã Bình Phú,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10747,VN070001004,Xã Hà Lang,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10748,VN070001005,Xã Hòa An,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10749,VN070001006,Xã Hòa Phú,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10750,,Xã Hồng Quang,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10751,VN070001007,Xã Hùng Mỹ,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10752,VN070001008,Xã Kiên Đài,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10753,VN070001009,Xã Kim Bình,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10754,VN070001010,Xã Linh Phú,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10755,VN070001011,Xã Minh Quang,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10756,VN070001012,Xã Ngọc Hội,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10757,VN070001013,Xã Nhân Lý,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10758,VN070001014,Xã Phú Bình,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10759,VN070001015,Xã Phúc Sơn,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10760,VN070001016,Xã Phúc Thịnh,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10761,VN070001017,Xã Tân An,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10762,VN070001018,Xã Tân Mỹ,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10763,VN070001019,Xã Tân Thịnh,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10764,,Xã Thổ Bình,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10765,VN070001020,Xã Tri Phú,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10766,VN070001021,Xã Trung Hà,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10767,VN070001022,Xã Trung Hòa,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10768,VN070001023,Xã Vinh Quang,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10769,VN070001024,Xã Xuân Quang,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10770,VN070001025,Xã Yên Lập,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10771,VN070001026,Xã Yên Nguyên,135,VN070001,Huyện Chiêm Hóa,315,VN070,Tuyên Quang
10812,VN070005001,Thị trấn Sơn Dương,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10813,VN070005002,Xã Bình Yên,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10814,VN070005003,Xã Cấp Tiến,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10815,VN070005004,Xã Chi Thiết,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10816,VN070005005,Xã Đại Phú,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10817,VN070005006,Xã Đông Lợi,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10818,VN070005007,Xã Đồng Quý,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10819,VN070005008,Xã Đông Thọ,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10820,VN070005009,Xã Hào Phú,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10821,VN070005010,Xã Hồng Lạc,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10822,VN070005011,Xã Hợp Hòa,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10823,VN070005012,Xã Hợp Thành,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10824,VN070005013,Xã Kháng Nhật,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10825,VN070005014,Xã Lâm Xuyên,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10826,VN070005015,Xã Lương Thiện,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10827,VN070005016,Xã Minh Thanh,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10828,VN070005017,Xã Ninh Lai,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10829,VN070005018,Xã Phú Lương,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10830,VN070005019,Xã Phúc Ứng,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10831,VN070005020,Xã Quyết Thắng,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10832,VN070005021,Xã Sầm Dương,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10833,VN070005022,Xã Sơn Nam,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10834,VN070005023,Xã Tam Đa,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10835,VN070005024,Xã Tân Trào,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10836,VN070005025,Xã Thanh Phát,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10837,VN070005026,Xã Thiện Kế,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10838,VN070005027,Xã Thượng Ấm,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10839,VN070005028,Xã Trung Yên,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10840,VN070005029,Xã Tú Thịnh,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10841,VN070005030,Xã Tuân Lộ,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10842,VN070005031,Xã Văn Phú,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10843,VN070005032,Xã Vân Sơn,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10844,VN070005033,Xã Vĩnh Lợi,136,VN070005,Huyện Sơn Dương,315,VN070,Tuyên Quang
10845,VN070006001,Thị trấn Tân Bình,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10846,VN070006002,Xã Chân Sơn,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10847,VN070006003,Xã Chiêu Yên,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10848,VN070006004,Xã Công Đa,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10849,VN070006005,Xã Đạo Viện,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10850,VN070006006,Xã Đội Bình,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10851,VN070006007,Xã Hoàng Khai,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10852,VN070006008,Xã Hùng Lợi,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10853,VN070006009,Xã Kiến Thiết,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10854,VN070006010,Xã Kim Phú,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10855,VN070006011,Xã Kim Quan,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10856,VN070006012,Xã Lang Quán,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10857,VN070006013,Xã Lực Hành,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10858,VN070006014,Xã Mỹ Bằng,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10859,VN070006015,Xã Nhữ Hán,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10860,VN070006016,Xã Nhữ Khê,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10861,VN070006017,Xã Phú Lâm,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10862,VN070006018,Xã Phú Thịnh,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10863,VN070006019,Xã Phúc Ninh,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10864,VN070006020,Xã Quí Quân,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10865,VN070006021,Xã Tân Long,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10866,VN070006022,Xã Tân Tiến,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10867,VN070006023,Xã Thái Bình,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10868,VN070006024,Xã Thắng Quân,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10869,VN070006025,Xã Tiến Bộ,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10870,VN070006026,Xã Trung Minh,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10871,VN070006027,Xã Trung Môn,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10872,VN070006028,Xã Trung Sơn,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10873,VN070006029,Xã Trung Trực,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10874,VN070006030,Xã Tứ Quận,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10875,VN070006031,Xã Xuân Vân,137,VN070006,Huyện Yên Sơn,315,VN070,Tuyên Quang
10772,VN070002001,Thị trấn Tân Yên,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10773,VN070002002,Xã Bạch Xa,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10774,VN070002003,Xã Bằng Cốc,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10775,VN070002004,Xã Bình Xa,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10776,VN070002005,Xã Đức Ninh,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10777,VN070002006,Xã Hùng Đức,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10778,VN070002007,Xã Minh Dân,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10779,VN070002008,Xã Minh Hương,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10780,VN070002009,Xã Minh Khương,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10781,VN070002010,Xã Nhân Mục,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10782,VN070002011,Xã Phù Lưu,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10783,VN070002012,Xã Tân Thành,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10784,VN070002013,Xã Thái Hòa,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10785,VN070002014,Xã Thái Sơn,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10786,VN070002015,Xã Thành Long,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10787,VN070002016,Xã Yên Lâm,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10788,VN070002017,Xã Yên Phú,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10789,VN070002018,Xã Yên Thuận,138,VN070002,Huyện Hàm Yên,315,VN070,Tuyên Quang
10790,VN070004001,Thị trấn Nà Hang,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10791,VN070004002,Xã Côn Lôn,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10792,VN070004003,Xã Đà Vị,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10793,VN070004004,Xã Hồng Thái,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10794,VN070004005,Xã Khau Tinh,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10795,,Xã Khuôn Hà,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10796,,Xã Lăng Can,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10797,VN070004006,Xã Năng Khả,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10798,,Xã Phúc Yên,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10799,VN070004007,Xã Sinh Long,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10800,VN070004008,Xã Sơn Phú,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10801,VN070004009,Xã Thanh Tương,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10802,VN070004010,Xã Thượng Giáp,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10803,,Xã Thượng Lâm,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10804,VN070004011,Xã Thượng Nông,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10805,,Xã Thúy Loa,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10806,,Xã Trùng Khánh,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10807,,Xã Vĩnh Yên,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10808,,Xã Xuân Lập,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10809,,Xã Xuân Tân,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10810,,Xã Xuân Tiến,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10811,VN070004012,Xã Yên Hoa,139,VN070004,Huyện Nà Hang,315,VN070,Tuyên Quang
10876,VN070007008,Xã An Khang,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10877,VN070007009,Xã An Tường,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10878,VN070007010,Xã Đội Cấn,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10879,VN070007011,Xã Lưỡng Vượng,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10880,VN070007001,Phường Hưng Thành,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10881,VN070007002,Phường Minh Xuân,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10882,VN070007003,Phường Nông Tiến,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10883,VN070007004,Phường Phan Thiết,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10884,VN070007005,Phường Tân Hà,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10885,VN070007006,Phường Tân Quang,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10886,VN070007007,Phường Ỷ La,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10887,VN070007012,Xã Thái Long,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
10888,VN070007013,Xã Tràng Đà,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
11968,VN070007014,Phường Mỹ Lâm,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
11982,VN070007015,Xã Kim Phú,140,VN070007,Thành phố Tuyên Quang,315,VN070,Tuyên Quang
9350,VN065007008,Xã Bá Xuyên,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9351,VN065007009,Xã Bình Sơn,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9352,VN065007002,Phường Cải Đan,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9353,VN065007003,Phường Lương Châu,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9354,VN065007005,Phường Mỏ Chè,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9355,VN065007006,Phường Phố Cò,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9356,VN065007007,Phường Thắng Lợi,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9357,VN065007010,Xã Tân Quang,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9358,VN065007011,Xã Vinh Sơn,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
11524,VN065007001,Phường Bách Quang,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
11525,VN065007004,Phường Lương Sơn,141,VN065007,Thành phố Sông Công,334,VN065,Thái Nguyên
9291,VN065005001,Thị trấn Đu,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9292,VN065005002,Thị trấn Giang Tiên,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9293,VN065005003,Xã Cổ Lũng,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9294,VN065005004,Xã Động Đạt,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9295,VN065005005,Xã Hợp Thành,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9296,VN065005006,Xã Ôn Lương,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9297,VN065005007,Xã Phấn Mễ,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9298,VN065005008,Xã Phú Đô,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9299,VN065005009,Xã Phủ Lý,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9300,VN065005010,Xã Sơn Cẩm,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9301,VN065005011,Xã Tức Tranh,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9302,VN065005012,Xã Vô Tranh,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9303,VN065005013,Xã Yên Đổ,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9304,VN065005014,Xã Yên Lạc,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9305,VN065005015,Xã Yên Ninh,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9306,VN065005016,Xã Yên Trạch,142,VN065005,Huyện Phú Lương,334,VN065,Thái Nguyên
9210,VN065002001,Thị trấn Chợ Chu,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9211,VN065002002,Xã Bảo Cường,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9212,VN065002003,Xã Bảo Linh,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9213,VN065002004,Xã Bình Thành,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9214,VN065002005,Xã Bình Yên,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9215,VN065002006,Xã Bộc Nhiêu,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9216,VN065002007,Xã Điềm Mặc,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9217,VN065002008,Xã Định Biên,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9218,VN065002009,Xã Đồng Thịnh,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9219,VN065002010,Xã Kim Phượng,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9220,VN065002011,Xã Kim Sơn,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9221,VN065002012,Xã Lam Vỹ,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9222,VN065002013,Xã Linh Thông,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9223,VN065002014,Xã Phú Đình,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9224,VN065002015,Xã Phú Tiến,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9225,VN065002016,Xã Phúc Chu,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9226,VN065002017,Xã Phượng Tiến,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9227,VN065002018,Xã Quy Kỳ,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9228,VN065002019,Xã Sơn Phú,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9229,VN065002020,Xã Tân Dương,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9230,VN065002021,Xã Tân Thịnh,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9231,VN065002022,Xã Thanh Định,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9232,VN065002023,Xã Trung Hội,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9233,VN065002024,Xã Trung Lương,143,VN065002,Huyện Định Hóa,334,VN065,Thái Nguyên
9270,VN065004001,Thị trấn Hương Sơn,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9271,VN065004002,Xã Bàn Đạt,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9272,VN065004003,Xã Bảo Lý,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9273,VN065004004,Xã Đào Xá,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9274,VN065004005,Xã Điềm Thụy,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9275,VN065004006,Xã Đồng Liên,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9276,VN065004007,Xã Dương Thành,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9277,VN065004008,Xã Hà Châu,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9278,VN065004009,Xã Kha Sơn,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9279,VN065004010,Xã Lương Phú,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9280,VN065004011,Xã Nga My,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9281,VN065004012,Xã Nhã Lộng,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9282,VN065004013,Xã Tân Đức,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9283,VN065004014,Xã Tân Hòa,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9284,VN065004015,Xã Tân Khánh,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9285,VN065004016,Xã Tân Kim,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9286,VN065004017,Xã Tân Thành,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9287,VN065004018,Xã Thanh Ninh,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9288,VN065004019,Xã Thượng Đình,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9289,VN065004020,Xã Úc Kỳ,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9290,VN065004021,Xã Xuân Phương,144,VN065004,Huyện Phú Bình,334,VN065,Thái Nguyên
9307,VN065006001,Thị trấn Đình Cả,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9308,VN065006002,Xã Bình Long,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9309,VN065006003,Xã Cúc Đường,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9310,VN065006004,Xã Dân Tiến,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9311,VN065006005,Xã La Hiên,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9312,VN065006006,Xã Lâu Thượng,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9313,VN065006007,Xã Liên Minh,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9314,VN065006008,Xã Nghinh Tường,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9315,VN065006009,Xã Phú Thượng,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9316,VN065006010,Xã Phương Giao,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9317,VN065006011,Xã Sảng Mộc,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9318,VN065006012,Xã Thần Xa,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9319,VN065006013,Xã Thượng Nung,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9320,VN065006014,Xã Tràng Xá,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9321,VN065006015,Xã Vũ Chấn,145,VN065006,Huyện Võ Nhai,334,VN065,Thái Nguyên
9252,VN065009001,Phường Ba Hàng,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9253,VN065009002,Phường Bắc Sơn,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9254,VN065009003,Phường Bãi Bông,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9255,VN065009005,Xã Đắc Sơn,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9256,VN065009006,Xã Đông Cao,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9257,VN065009004,Phường Đồng Tiến,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9258,VN065009007,Xã Hồng Tiến,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9259,VN065009008,Xã Minh Đức,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9260,VN065009009,Xã Nam Tiến,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9261,VN065009010,Xã Phúc Tân,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9262,VN065009011,Xã Phúc Thuận,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9263,VN065009012,Xã Tân Hương,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9264,VN065009013,Xã Tân Phú,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9265,VN065009014,Xã Thành Công,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9266,VN065009015,Xã Thuận Thành,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9267,VN065009016,Xã Tiên Phong,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9268,VN065009017,Xã Trung Thành,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9269,VN065009018,Xã Vạn Phái,146,VN065009,Thị xã Phổ Yên,334,VN065,Thái Nguyên
9234,VN065003001,Thị trấn Chùa Hang,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
9235,VN065003002,Thị trấn Sông Cầu,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
9236,VN065003003,Thị trấn Trại Cau,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
9237,VN065003004,Xã Cây Thị,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
9238,VN065003005,Xã Hòa Bình,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
9239,VN065003006,Xã Hóa Thượng,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
9240,VN065003007,Xã Hóa Trung,147,VN065003,Huyện Đồng Hỷ,334,VN065,Thái Nguyên
